Title,Rating,Genre,Description,Casts,Country
Sanae Hong Krueng (2019),Three & Half Stars,"Drama , Drama , Food , Life , Thailand | Episodes 10+","In this unconventional monthly cooking show with a hint of comedy, Golf Kittipat and Tay Tawan prepare traditional Thai cuisine in a classic Thai setting. Edit Translation English Polski Bahasa Indonesia","{'Vihokratana Tawan\nMain Host', 'Golf Kittipat Chalarak\nMain Host'}",Thailand
Lah Tah Chon (2020),Three Stars,"Drama , Action , Drama , Romance , Thailand | Episodes 17","Because of the brutal killing of his family, making the young engineer take revenge without waiting for the justice system. But due to carelessness, he is arrested for murdering the father of a woman he secretly loves and is sent to train as an assassin of a secret organization that eliminates evil people illegally. There was a turn of event when he realized he was being used so he decided to withdraw and expose the organization’s evil plans. With his own life and his loved one at stake.","{'', 'Mew Sirilapas Kongtrakarn\nSupport Role', 'Angkana Woraruttanachai\nSupport Role', 'Jom Sarut Suwanpakdee\nSupport Role', 'Thee Wanichnanthatada\nSupport Role', 'Karnsomnuch Tussaneeya\nMain Role', 'Bumrungrak Kantapong\nMain Role', 'Wave Sarin Bangyeekan\nSupport Role', 'Ter Priya Wimolnoch\nSupport Role', 'Kumawat Perawat\nSupport Role', 'Support Role', 'Boss Chanakan Poonsiriwong\nSupport Role', 'Kochanuam Jaturawit\nSupport Role', 'Turk Natchanon Puvanont\nSupport Role', 'Noom Surawut Maikun\nSupport Role', 'Rattanapetch Kanya\nSupport Role', 'Suparbpaiboon Veraparb\nSupport Role', 'Gina Virahya Pattarachokchai\nSupport Role', 'Nugraha Anisa\nSupport Role', 'Beaver Oliver\nUnknown Role'}",Thailand
Keb Pandin (2021),Three Stars,"Drama , Action , Drama , Romance , Thailand | Episodes 10+","Mintada (Ice) grew up in Kasay, a war-torn country. The leader of Kasay sends Mintada and his friend Siplai to Thailand to further their education and bring back valuable knowledge to help Kasay. In Thailand, Mintada meets and falls in love with Punpasa (Oom), the daughter of a well off family. However, Punpasa's family and Siplai don't approve of their relationship. This is only the beginning.","{'', 'Praptpadol Suwanbang\nSupport Role', 'Benchathikun Somphop\nSupport Role', 'Akarasenee Phiyada\nSupport Role', 'Rendell Alex\nSupport Role', 'Phollawat Manuprasert\nSupport Role', 'Ice Panuwat Premmaneenan\nMain Role', 'Mom-m Atthaphon Thetthawong\nSupport Role', 'Oom Eisaya Hosuwan\nMain Role', 'Nawasch Phupantachsee\nMain Role', 'Support Role', 'Mook Sirinrat Vidhyaphum\nSupport Role', 'Panyawong Ornanong\nSupport Role', 'Big Sarut Vichitrananda\nSupport Role', 'Tuamsoongnuen Nisachon\nSupport Role', 'Nink Saranya Jumpatip\nSupport Role', 'Bank Kitsadee Phuangprayong\nSupport Role', 'Skidjai Natthawut\nSupport Role', 'Arisara Wongchalee\nSupport Role', 'Teemarkorn Attaporn\nSupport Role'}",Thailand
Suparburoot Jorm Jon: Duang Jai Kabot (2019),Two & Half Stars,"Drama , Action , Drama , Fantasy , Romance , Thailand | Episodes 15","""Suparburoot Jorm Jon"" is a series about twins that got raised separately, one being a loyal soldier and the other one a trashy mouth bandit. Lieutenant Pasu, a soldier from Thailand must go on a mission to help Chao Saengjunta, a princess from Muang Jaai, in which the country has been overthrown by an army coup. This turned their closeness into love but will the political issues or a love of different status that will end first? ","{'', 'Pawilai Arpa\nMain Role', 'Sanguankwamdee Michael Pattaradet\nMain Role', 'Surasak Chaiat\nSupport Role', 'Chanita Supapan\nSupport Role', 'Fergal Wanchai Power\nGuest Role', 'Oath Ratthee\nSupport Role', 'Louis Hesse\nMain Role', 'Support Role', 'Baihmon Kittiya Jitpakdee\nSupport Role', 'Samipak Sawitree\nSupport Role', 'Pisalayabuth Nunthasai\nSupport Role', 'Nimakorn Kotchakorn\nSupport Role', 'Benchamat Danhiranrat\nUnknown Role', 'Noom Surawut Maikun\nSupport Role', 'Wayne Falconer\nSupport Role', 'Khunwat Nuttanan\nSupport Role', 'Tisanart Sornsuek\nMain Role', 'Jirakat Suwannapap\nGuest Role', 'Euro Yotsawat Tawapee\nSupport Role'}",Thailand
Plerng Phariya (2020),Three Stars,"Drama , Drama , Romance , Thailand | Episodes 40+","Kingchan, a baby girl who was left at Chan Poh tree, is adopted by Mr. Sanit, a headman. She can't handle his daughter, granddaughter, and son-in-law. Sriprapai, his daughter with mistress decides to take her in Waradul palace. She is the second wife of H.S.H. Issaresgunthorn. Kingchan respect on her, then meet M.R. Rungwigrai who Sriprapai take care for his blood mother who is the first wife of H.S.H. Issares that was caged in other building because of craziness Rungwigrai falls for Kingchan but she is being in love with Klao, a worker. They made a love promise with each other. Firstly, Kingchan feels sorry for Ringwigrai unusual and becomes hate because he tries to assault her. She decides to elope with Klao. Rungwigrai let ruffian chasing after them and beat Klao to die. Kingchan is going to be mad because of this. Growing wrathful in her heart, Kingchan come back Waradul palace, marry Rungwigrai in order to take revenge everyone who hurt her in here.","{'', 'Gul Amena\nMain Role', 'Phoosit Ampha\nSupport Role', 'Poolsawad Sakaojai\nSupport Role', 'Tom Ratchaneekorn Phanmanee\nSupport Role', 'Num Sornram Theappitak\nSupport Role', 'Support Role', 'Preeyawat Kullanat\nSupport Role', 'Chatree Sorapong\nSupport Role', 'Gwang Wanpiya Oamsinnoppakul\nSupport Role', 'Sandy Chalida Klampan\nSupport Role', 'Rattanapond Klinkulabhiran\nSupport Role', 'Pomsuwan Nitidon\nMain Role', 'Poom Phuripan Sapsangsawat\nSupport Role', 'Katreeya English\nSupport Role', 'Non Chanon Thibkanok\nSupport Role', 'Janjareon Supoj\nSupport Role', 'Gina Virahya Pattarachokchai\nSupport Role', 'Mcfadden Kitkasem\nSupport Role', 'Petchsuksai Tharakade\nSupport Role'}",Thailand
Poot Ratikarn (2020),Three & Half Stars,"Drama , Drama , Fantasy , Mystery , Romance , Thailand | Episodes 53","Hundreds of years ago, the patriarch of the Northern Thai royalty was infected with a 'living corpse' curse, which activated during the full moon and turned him into a mindless monster feeding off the human blood. During one of those nights, he attacked his own son and passed the curse to him. In the 21st century, his descendant tries to combat the curse with the help of his right hand and farm manager, Pha Meung. But that's not the only danger that awaits them in the forest surrounding their estate....","{'', 'Ohm Thitiwat Ritprasert\nSupport Role', 'Fluke Pongsatorn Sripinta\nSupport Role', 'Natwara Wongwasana\nMain Role', 'Nut Devahastin\nSupport Role', 'Mom-m Atthaphon Thetthawong\nSupport Role', 'Prombandal Phutharit\nSupport Role', 'Support Role', 'Tian\nSupport Role', 'Panyawong Ornanong\nSupport Role', 'Rattanapond Klinkulabhiran\nSupport Role', 'Pongpipat Punyaporn\nMain Role', 'Ngamsan Chartchai\nSupport Role', 'Nampan Patchata\nMain Role', 'Janjareon Supoj\nSupport Role', 'Thananta Chatchadaporn\nSupport Role', 'Nukkid Bunthong\nSupport Role', 'Jor George Tapanut\nSupport Role', 'Rong Kaomulkadee\nSupport Role', 'Punpop Sitang\nSupport Role'}",Thailand
Khum Sab Lum Kong (2020),Two & Half Stars,"Drama , Drama , Thailand | Episodes 34+",Khum Sab Lum Kong,"{'', 'Charm Irvin Osathanond\nSupport Role', 'Khemklad Somchai\nSupport Role', 'Support Role', 'Banyam Pasut\nMain Role', 'Pookpik Shorlajhan Wannapks\nSupport Role', 'Na-Chatra Vanessa Herrmann\nSupport Role', 'Poom Phuripan Sapsangsawat\nSupport Role', 'Savika Chaiyadej\nMain Role', 'Aydin Cerrillo\nGuest Role', 'Tian\nSupport Role', 'Mardthong Sarawut\nSupport Role', 'Danbawornkiat Jira\nSupport Role', 'Mungkorn Paphawin Hongcheon\nSupport Role'}",Thailand
Wan Nee Tee Ror Khoi (2013),Three Stars,"Drama , Action , Drama , Romance , Thailand | Episodes 19","Two people who lost touch over the years and have found each other again. Om is playing a prince who had to flee his country along with is mother and adopted sister Marnfah (Chat)–his father was being overthrown by his uncle. They had no choice but to leave their mother country to Thailand where they were separated to face their own destinies. Om grows up under the support of a Hong Kong businessman and he becomes a successful businessman himself. Marnfah was sent to live with a military family in northern Thailand. Her name was changed from Marnfah to Bralee. At the present time, she has just graduated from a school in the United States and has decided to visit a friend in Hong Kong. This is where she will meet her long lost prince. Instead of her friend picking her up, she is picked up by Jao San (Om), a man her father does business with. As for him, he knows exactly who she is, her complete background that she is Marnfah–the young lady he has been keeping a watchful eye on out of concern. So they meet again. As the story progresses, our exiled prince has to decide whether he wants to join the rebel forces to restore his throne and honor OR be satisfy with having the love of his life be by his side and to give him support for the rest of his life. I think he can have both. It’s a story of romance and war, you guys in?","{'', 'Guitar Siripich Wimolnoch\nSupport Role', 'Ae Weerachai Hattakovit\nSupport Role', 'Akkaphan Namart\nMain Role', 'Rattanapakdee Pratamaporn\nGuest Role', 'Support Role', 'Jukrairuanpol Patcharin\nSupport Role', 'Dear Parisa Tuntanavivat\nGuest Role', 'Pongwilai Suchao\nGuest Role', 'Nimakorn Kotchakorn\nSupport Role', 'Pitaklohpanit Noppon\nSupport Role', 'Thisa Varitthisa Limthammahisorn\nMain Role', 'Noom Surawut Maikun\nSupport Role', 'Natharinee Kanasoot\nGuest Role', 'Wayne Falconer\nSupport Role', 'Nida Patcharaveerapong\nMain Role', 'X Thitinan Suwannasak\nSupport Role', 'Golf Anuwat Choocherdratana\nSupport Role', 'Tum Rossarin Jantra\nSupport Role', 'Krit Atthaseri\nSupport Role'}",Thailand
Watsana Rak (2020),Two & Half Stars,"Drama , Drama , Family , Romance , Thailand | Episodes 20","The story of the home of the poor, the rich, the ligay, the Chinese from different origins. Different beliefs, different thoughts that come together, brought about a lot of chaos. How will the challenges that we put up throughout each life path end? Watsana will bring them to love or not love, stay tuned to find out.","{'', 'Aheye Kornnit Laosubinprasert\nSupport Role', 'Gift Unchisa\nSupport Role', 'Grace Panrada Kenchanukun\nUnknown', 'Tom Ratchaneekorn Phanmanee\nSupport Role', 'Ice Panuwat Premmaneenan\nMain Role', 'New Narissan Lokavit\nSupport Role', 'Phanthumchinda Pitchapa\nMain Role', 'Dungwattanawanich Nuttanicha\nMain Role', 'Krit Sukramongkol', 'Tassawan Seneewongse\nSupport Role', 'Boat Tara Tipa\nMain Role', 'Pingpong Thongchai Thongkanthom\nUnknown', 'Michael Vandecasteele\nSupport Role', 'Watitapun Sarocha\nSupport Role', 'Gap Chanoksuda Raksanaves\nSupport Role', 'Yaimai Chinaradee Anupongpichat\nSupport Role', 'Jai Cornthwaite\nSupport Role', 'Prin Wikran\nSupport Role', 'Tarika Thidathit\nSupport Role'}",Thailand
Singh Sang Pa (2020),Two & Half Stars,"Drama , Action , Drama , Romance , Thailand | Episodes 18","Male lead used to work for the baddies. After he retired from the group, he returned to his hometown only to find out that his family members were killed. He later joined a thief gang lead by female lead in order to fight the baddies. They both had a bad past with the bad guys lead by Anun Amarin who is actually his brother-in-law.","{'', 'Nutt Atirutt Singhaaumpol\nSupport Role', 'Wongtrakul Thanayong\nSupport Role', 'Wayne Falconer\nSupport Role', 'Louis Hesse\nMain Role', 'Ice Nathasa Vesprasit\nSupport Role', 'Krueakoch Pornchada\nSupport Role', 'Toast Aukkarat Jittasiri\nSupport Role', 'Support Role', 'Nathaschai Charasmas\nSupport Role', 'Poo Anuwat Niwatawong\nSupport Role', 'KiewKoi Kwankawin Thamrongratthased\nSupport Role', 'Porntrisat Pitipon\nSupport Role', 'Thananta Chatchadaporn\nSupport Role', 'Pinkploy Paparwadee Chansamorn\nMain Role', 'Fuse Kittiwong Pohpee\nSupport Role', 'Gasab Jumpadib\nSupport Role'}",Thailand
Roy Mai (2011),Three Stars,"Drama , Drama , Historical , Horror , Romance , Suspense , Thailand | Episodes 22","Rerin, the textile professor goes to take vacation in Chiang Mai because she wants to have time to think over about her relationship with Thanin, her fiance. On her vacation, she meets Suriyawong, the owner of The Chang Restaurant in Chiang Mai who descends from the prince and Grandma Bua Ngern. Suriyawong falls in love at first sight with Rerin and feels like she's someone who he has longed for. However, Wongprajan, Suriyawong's relative and the owner of Le Laos Restaurant comes in to obstruct their love and declare herself as his fiancee. ","{'', 'Wachirabunjong Pongpat\nUnknown Role', 'Chalida Thaochalee\nSupport Role', 'Paksukcharoen Taksaorn\nMain Role', 'Warapun Nguitragool\nSupport Role', 'Yingyot Panya\nUnknown Role', 'May Feungarom\nSupport Role', 'Support Role', 'Peak Nam Nguen Boonnak\nSupport Role', 'Chudapa Chantakett\nSupport Role', 'Oonhanun Kriengkrai\nSupport Role', 'Young Jason\nSupport Role', 'Athichart Chumnanon\nMain Role', 'Kob Pimolrat Pisolyabutr\nSupport Role', 'Jinny Tanida Kanchanawat\nSupport Role', 'Panyawong Ornanong\nSupport Role', 'Siraloet Ratchani\nSupport Role', 'Hiranyatithi Chatayodom\nSupport Role'}",Thailand
Seua Chanee Gayng 5 (2020),Three Stars,"Drama , Comedy , Drama , Romance , Sitcom , Thailand | Episodes 52",Edit Translation English,"{'Phongam Rhatha\nMain Role', 'Rattanapong Pongsak\nMain Role', 'Chaiyaat Tanatat\nMain Role'}",Thailand
After Dark (2020),Two & Half Stars,"Drama , Drama , Horror , Mature , Thailand | Episodes 13","When the night falls, humans are more of a threat. Composed of 4 interlinked horror stories: ""Blind Date"": Pink, a dating app addict, meets Q, a mysterious handsome guy. They establish a deep connection that ends up with Pink having a strange pregnancy which haunts her until the end. “Requiem of the Adolescent”: Lada, a nurse hired with a vast amount of money to take care of Her Serene Highness Srisaang. Her terrors awake when her patient abnormally gets better. “Death Channel”: Off and Boat, a successful youtuber and an idol team up to create a paranormal activity channel that has been sponsored by an anonymous user, they never know what is waiting. ""Into the Hole”: Chai, a charismatic person is a one-night stand expert in hopes to record a sex tape to earn a dime. Then he meets Dao, a charming woman. His mischievous behavior continues, but this time it would not be as easy as before.","{'Jeeranarapat Ramida\nMain Role', '', 'Kongkiat Charusakul\nUnknown Role', 'Benjamin Varney\nMain Role', 'Imraporn Charada\nMain Role', 'Chatichai Worapiankul\nUnknown Role', 'Na Naphat Vikairungroj\nMain Role', 'Chayan Laoyodtrakool\nUnknown Role', 'Sakun Kanyapak Pongsak\nMain Role', 'Main Role', 'Nat Kitcharit\nMain Role', 'Gale Prapatsorn Sitthichailapa\nSupport Role', 'Kongkiat Khomsiri\nUnknown Role', 'Anucha Boonyawatana\nUnknown Role', 'Phongsathorn Padungktiwong\nMain Role'}",Thailand
