Title,Rating,Genre,Description,Casts,Country
Zhe Jie Nan Tuan Tai Nan Le (2021),Two & Half Stars,"Drama , Drama , Youth , Chinese | Episodes 12",Zhe Jie Nan Tuan Tai Nan Le,"{'Shi Zi Xun\nMain Role', 'Zhang Yi Yang\nMain Role'}",Chinese
Beauty From Heart (2019),Three Stars,"Drama , Drama , Romance , Chinese | Episodes 50","The story of twin sisters and their different life approaches. One prefers to forge ahead with hard work, while one wants to use her beauty as a shortcut. Eventually, the morally good sister influences her vain twin sister that face can only go that far – beauty from the heart will prevail. ","{'Zeng Meng Xue\nLiu Zi Han\nSupport Role', 'Zhang Alina\nYu Jia Jie\nSupport Role', 'Gai Cass\nTao Xiao Di\nSupport Role', 'Sun Le Tian\nCeng Li Zhen\nSupport Role', 'Hu Hao Bo\nYou Wei\nSupport Role', 'Zhang Edward\nLian Sheng\nMain Role', 'Wu Janice\nTao Xiao Ting\nMain Role'}",Chinese
The Most Beautiful You in the World (2021),Three Stars,"Drama , Comedy , Drama , Friendship , Romance , Youth , Chinese | Episodes 24","It tells about the chance encounter between a journalism student Yu Huan and the super popular Qiao Yi Bai of the Student Union while participating in dubbing work. Coincidentally, the two were jointly responsible for their class's military training. As they got together again, their feelings gradually became closer, their childhood memories resurfaced developing into a sweet and heartwarming love.","{'He Yi Qian\nSupport Role', 'Zhang Ke Yuan\nSupport Role', 'Hou Dong\nMain Role', 'Kai Li\nSupport Role', 'Zeng Li Yao\nSupport Role', 'Martin Wong\nSupport Role', 'Shan Hou Pei\nMain Role', 'Gao Liu\nSupport Role'}",Chinese
Magic Moment (2020),Three Stars,"Drama , Drama , Family , Friendship , Romance , Chinese | Episodes 13","Yi Tong thought that she's very tough. She wouldn't yield to her mother but she yielded to love. After losing a mother's love, she put all her hope in love. But mockingly, love abandoned her. But her mother still cooked for her and waited for her at home. When she ran back to her mother's side, what awaited her was just the cold body and her dead mother. Yi Tong decided to face her regrets by using the time capsule her mother left behind to help her mother fulfil her regrets in life.","{'', 'Hsu Jake\nGuest Role', 'Lin Cosmos\nGuest Role', 'Zhang Guang Chen\nMain Role', 'Tannie Huang\nGuest Role', 'Scott Wang\nSupport Role', 'Ian Chen\nMain Role', 'Main Role', 'Fang Beatrice\nMain Role', 'Zhang Qiong Zi\nSupport Role', 'Song Wayne\nGuest Role', 'Lin Xiu Jun\nSupport Role', 'Yen Vera\nMain Role', 'Wu Nien Hsuan\nMain Role', 'Yao Shiny\nGuest Role', 'Tien Niu\nSupport Role', 'Chang Michael\nGuest Role', 'Lin Wei\nSupport Role', 'Eri Hao\nUnknown Role'}",Chinese
A Jungle Survivor (2020),Four Stars,"Drama , Drama , Family , Life , Romance , Chinese | Episodes 20","Tang Ruo Qi is a housewife who has always led a simple life. Besides her husband Jiang Yong Xi and daughter, she only has two best friends and fellow housewives. Her simple and happy life is destroyed when she realizes that Yong Xi is cheating on her with his subordinate, Olivia. Yong Xi initiates a divorce and Ruo Qi moves out of their home of 14 years to live independently. But she refuses to give up her marriage and wants to salvage the relationship. With the advice and help from her best friends, she successfully joins Yong Xi’s company Kai Yi Group to compete with Olivia and to win Yong Xi back. Having lost touch with the corporate world for 14 years, joining Kai Yi Group is like stepping into a jungle filled with wild animals. Ruo Qi treads carefully everyday as any misstep in this jungle will put her in harm’s way. She begins her perilous journey as she navigates the workplace politics. With help and advice from Wei Tang and her two best friends, Ruo Qi slowly transforms from a prey to a hunter with ammunition…. ","{'Guo Liang\nSupport Role', 'He Ying Ying\nSupport Role', 'Rebecca Lim\nMain Role', 'Tan Romeo\nSupport Role', 'Xiang Yun\nSupport Role'}",Chinese
A Little Reunion (2019),Three Stars,"Drama , Drama , Family , School , Youth , Chinese | Episodes 50","This story focuses on China's notorious college entrance exam, the ""gaokao."" It follows three seniors in high school and their families as they navigate the ups and downs of their lives whilst preparing for this exam that they believe will determine the trajectory of the rest of their lives. Add Synopsis In Spanish",not available,Chinese
Adventure of The Ring (2020),Two & Half Stars,"Drama , Comedy , Drama , Life , Romance , Chinese | Episodes 8","The story begins with an engagement ring that was left in the MRT carriage. It should have been a romantic day for Yi Zhi to propose to Lisa, but the ring was lost by Yi Zhi, the marriage proposal may be disrupted, and in the process of retrieving the ring, they began to re-examine what love meant to each other. On the other hand, this ring also began to wander in this city. With the rapid transit of the MRT, after passing from station to station, it also struck a love story after another. This ring, like ""love"" in your heart and my heart, is constantly flowing in the city. ","{'Sophia Fang\nSupport Role', 'Lung Shao Hua\nSupport Role', 'Huang Denny\nSupport Role', 'Janet Hsieh\nSupport Role', 'Sun Bean\nSupport Role', 'Shang Ho Huang\nSupport Role', 'Chris Wang\nMain Role', 'Lin Allison\nMain Role', 'Chen Chu Sheng\nSupport Role'}",Chinese
Hidden Marriage Love (2021),Three Stars,"Drama , Drama , Romance , Chinese | Episodes 30"," Adapted from the manhua ""You are My Best Love"" (隐婚挚爱) by A Ke Wun Hua (阿柯文化). ","{'Sun Mao Feng\nMain Role', 'Jiang Xin Hui\nSupport Role', 'James Zhan\nMain Role'}",Chinese
Thousand Autumns (2021),Three & Half Stars,"Drama , Action , Adventure , Drama , Historical , Martial Arts , Mature , Wuxia , Chinese | Episodes 48","Yan Wushi had walked a path full of blood and corpses. He did not believe in the good nature of humanity. Even more so, he did not believe that there could be someone with great kindness and sense of justice, who would be so considerate of others without asking anything in return. One day, Shen Qiao, who was the sect leader of Mount Xuandu, the number one Daoist sect under the heavens, was challenged to a duel but somehow fell off the cliff. Yan Wushi happened to pass by down there. Seeing Shen Qiao who was seriously injured to the point of dying, he suddenly came up with a perfect idea… After thousands of autumns, who could stay eternal? ","{'Meng Xi Shi\nUnknown Role', 'Ho Leung Lau\nUnknown Role'}",Chinese
The Impossible 3 (2020),Three & Half Stars,"Drama , Action , Crime , Drama , Mystery , Chinese | Episodes 6","Three strangers are caught in a series of mysterious events as they join hands to solve a crisis with both the police and the triad on their trail. They are ordinary people who have never met each other before - a downtrodden novelist, a stuntman who appears strong but is weak in reality and a tour guide who has another identity. ","{'', 'Sum Sammy\nMain Role', 'Main Role', 'Cai Jacky\nSupport Role', 'Sheung Kiki\nMain Role', 'Chau Chrissie\nMain Role', 'Cheung Julian\nMain Role', 'Chan Moses\nGuest Role', 'Wong Bosco\nMain Role', 'Karl Ting\nSupport Role', 'Lawrence Cheng\nMain Role', 'Wong Vincent\nGuest Role', 'Ma Mark\nSupport Role', 'Ng James\nMain Role', 'Wong Michael\nMain Role', 'Ko Samantha\nSupport Role', 'Support Role', 'Huang Zi Heng\nSupport Role'}",Chinese
Beauty And The Boss (2020),Two & Half Stars,"Drama , Drama , Chinese | Episodes 30","It follows secretary Amelia Wong (Ali), who restarts her life after ending a long relationship. She returns to work, meets new people, and develops a relationship with her boss Matt (Moses). Much like many of the people in her life, Amelia takes initiative to search for a journey—a journey of love, of finding oneself, and of finding one’s dreams. ","{'', 'Support Role', 'Siu Edwin\nMain Role', 'Lau Virginia\nSupport Role', 'Jackson Lai\nSupport Role', 'Ho Matthew\nGuest Role', 'Chiu Osanna\nSupport Role', 'Chan Moses\nMain Role', 'Ashley Chu\nSupport Role', 'Wong Hugo\nSupport Role', 'Stitch Yu\nSupport Role', 'Lee Ali\nMain Role', 'Ho Anthony\nSupport Role', 'Cho Raymond\nSupport Role', 'Chan Jeannie\nMain Role', 'Cheung Sammi\nSupport Role', 'Wu Momo\nSupport Role', 'Wong Derek\nSupport Role'}",Chinese
The Runner (2020),Two & Half Stars,"Drama , Comedy , Drama , Family , Friendship , Sports , Chinese | Episodes 25","The Runner ""大步走” revolves around running and exercise, is tailored-made to cast Joel and Elaine, who are both members of the unofficial celebrity running group, Crazy Runner. The light-hearted drama aims to bring positive vibes and messages to audiences. In addition to exercise, the drama will also focus on relationship development between the characters, as well as the ideology of minimalistic living. Joel will star as Elaine’s personal trainer. Many of the scenes will take place in an outdoor sports stadium. ","{'', 'Chak Tyson\nSupport Role', 'Carisa Yan\nSupport Role', 'Lam Alex\nSupport Role', 'Wu Jack\nSupport Role', 'Tsang Savio\nSupport Role', 'Tiffany Lau\nMain Role', 'Ma Helen\nSupport Role', 'Gordon Siu\nSupport Role', 'Chen Yoyo\nSupport Role', 'Shum Janice\nSupport Role', 'Chan Joel\nMain Role', 'Chiang Ram\nSupport Role', 'Support Role', 'Cheung Max\nMain Role', 'Law Joey\nSupport Role', 'Yiu Elaine\nMain Role', 'Heidi Chu\nSupport Role', 'Suet Nei\nSupport Role', 'Cheung Kwok Keung\nSupport Role', 'Chiu Candice\nSupport Role'}",Chinese
The World of Fantasy (2021),Three & Half Stars,"Drama , Action , Adventure , Drama , Fantasy , Historical , Martial Arts , Chinese | Episodes 36","Qin Lie, a young man with amnesia, was involved in a conspiracy due to an accident. After experiencing all kinds of hardships, he and Ling Yushi, his childhood sweetheart, gradually grew up in the spirit domain. The story of the new journey. This group of passionate teenagers, in the search for the truth of their life experience and the pursuit of a higher power, continue to meet new mentors and friends and jointly guard the spiritual domain.","{'Li Yi Chen\nSupport Role', '', 'Yu Yao\nSupport Role', 'Zhang Jess\nSupport Role', 'Yu Cheng Qun\nSupport Role', 'Zhang Rui Han\nSupport Role', 'Liu Luke\nSupport Role', 'Chan Monica\nSupport Role', 'He Xiang\nSupport Role', 'Shawn Huang\nSupport Role'}",Chinese
Looking Back in Anger (1989),Three & Half Stars,"Drama , Crime , Drama , Family , Mystery , Romance , Suspense , Chinese | Episodes 50","The series starts off with a business tycoon, Alex Ting Yau Kin, waiting for a telephone call. It then moves into a flashback to Kin's childhood years. ","{'', 'Felix Wong\nMain Role', 'Mak Evergreen\nSupport Role', 'Lo Gallen\nSupport Role', 'Lau Carina\nMain Role', 'Steve Lee\nSupport Role', 'Sheung Kiki\nSupport Role', 'Deric Wan\nMain Role', 'Lam Gilbert\nSupport Role', 'Lau Canti\nSupport Role', 'Tao Michael\nSupport Role', 'Ngok Elliot\nSupport Role', 'Support Role', 'Lee Kwok Lap\nUnknown Role', 'Felix Lok\nSupport Role', 'Shiu Maggie\nMain Role', 'Chow Kathy\nMain Role', 'Lee Shing Cheong\nSupport Role', 'Wai Ka Fai\nUnknown Role'}",Chinese
A Land So Rich in Beauty (2021),Two Stars,"Drama , Drama , Chinese | Episodes 30+","A story about targeted poverty alleviation in Wanmixi village follows a second-generation poverty alleviation officer and an urban reporter from the big city who overcome numerous difficulties in their efforts to lead the villagers out of poverty. The per capita arable land in Wanmixi Village is very small. Resources are scarcely coupled with transportation difficulties. For hundreds of years, people haven't been able to escape poverty. In 2015, a young man by the name of Pu Quansheng arrives at the village. He is well-versed in the Miao and Tujia dialects and gradually makes changes to improve the situation at Wanximi Village. However, idealism may be beautiful but difficult to implement and the process is full of challenges. Under the guidance of the party, Pu Quansheng enforces new policies and resolutely looks into village cadres who favor their own relatives and friends. In punishing laziness, he also seeks to encourage others to fight for their own dignity and to bring out their spirit of self-reliance. ","{'Wu Li Peng\nSupport Role', 'Li Qian\nSupport Role', '', 'Wang Kui Rong\nSupport Role', 'Yuan Mabel\nMain Role', 'Li Si Qi\nSupport Role', 'Luo Jin\nMain Role', 'An Jian\nUnknown Role', 'Shen Meng Chen\nMain Role', 'Yu Heng\nSupport Role', 'Zhang Zi Jian\nSupport Role', 'Wu Yu Juan\nSupport Role', 'Liu Jiao Xin\nSupport Role', 'Zhang Shang Ming Zhu\nSupport Role', 'Fang Zi Bin\nSupport Role', 'Support Role', 'Ma Liang\nSupport Role', 'Vila Fan\nSupport Role', 'Shi Liang\nSupport Role', 'Zhou Pu\nSupport Role'}",Chinese
My Little Happiness (2021),Three & Half Stars,"Drama , Comedy , Drama , Law , Romance , Chinese | Episodes 28","Cong Rong has long dreamed of becoming a lawyer, but her mother is absolutely determined to see her daughter study finance abroad. Hoping that her daughter will successfully settle down somewhere overseas, Cong Rong’s mother won’t take “no” for an answer. Unable to convince her mother to let her pursue her dreams, Cong Rong has no choice but to do as her mother wishes. Or does she? After successfully convincing her mother that she has set off for distant lands, Cong Rong secretly returns home to begin work as a legal intern. Taking on her first case, Cong Rong comes face-to-face with her childhood friend, Wen Shao Qing. Now a surgeon, Shao Qing isn’t just Cong Rong’s client, he’s also her landlord and next-door neighbor. Tied together by the ever-tightening strings of fate, Cong Rong and Shao Qing find themselves drawing closer, despite their best efforts. Engaged in a never-ending battle of wits, the childhood friends may fight against the ties that bind them, but how long will they be able to resist the inevitable? ","{'', 'Huang U.Lin\nSupport Role', 'Daddi Tang\nMain Role', 'Liu Chen Guang\nUnknown Role', 'Liu Fei\nUnknown Role', 'Liu Chang\nGuest Role', 'Sandy Yu\nSupport Role', 'Yang An Qi\nSupport Role', 'Wang Qing\nSupport Role', 'Li Chuan\nSupport Role', 'Stephen Guo\nSupport Role', 'Wang Mo Han\nSupport Role', 'Deng Xin\nSupport Role', 'Cui Yi\nSupport Role', 'Pan Sookie\nGuest Role', 'Xing Fair\nMain Role', 'Chang Long\nSupport Role', 'Yang Long\nUnknown Role', 'Support Role', 'Luo Chen Shu\nSupport Role', 'Li Er Yun\nUnknown Role'}",Chinese
